views,comments,freq,month-year,moving-avg-views,piecewise-views,moving-avg-comments,piecewise-comments,moving-avg-freq,piecewise-freq
1000,11,1,2020-04-01,6639.0,5802.164682093201,17.25,13.982937868508088,1.25,0.817498850377703
0,0,0,2020-05-01,6639.0,5864.430748389706,17.25,14.255322829983925,1.25,1.1090434350868636
6000,29,1,2020-06-01,2139.0,5926.696822118172,10.5,23.56145103635168,1.0,1.4514760347881448
29880,152,6,2020-07-01,9220.0,7650.360504951877,48.0,39.27600496090561,2.0,1.7939086344893547
5000,25,2,2020-08-01,10220.0,9374.024187785522,51.5,54.9905588854559,2.25,2.1363412341905788
15000,149,3,2020-09-01,13970.0,11097.687870619111,88.75,70.705112810008,3.0,2.4787738338918173
0,0,0,2020-10-01,12470.0,12821.351553452756,81.5,86.41966673455829,2.75,2.821206433593056
20720,202,4,2020-11-01,10180.0,14545.015236286228,94.0,102.13422065911404,2.25,3.163639033294294
36693,182,8,2020-12-01,18103.25,16268.678919119875,133.25,117.84877458366616,3.75,3.506071632995575
9904,100,4,2021-01-01,16829.25,15884.51687999722,121.0,133.56332850821826,4.0,3.848504232696813
2000,14,1,2021-02-01,17329.25,14322.636924475179,124.5,124.33241410581607,4.25,4.190936832398094
7000,23,1,2021-03-01,13899.25,12760.756968953312,79.75,80.08296745715046,3.5,3.499975903319102
2000,7,1,2021-04-01,5226.0,11198.877013431213,36.0,35.83352080848485,1.75,1.8809627642762998
22000,44,4,2021-05-01,8250.0,9636.997057909346,22.0,19.630685881113408,1.75,1.6952434489237396
0,0,0,2021-06-01,7750.0,8075.117102387598,18.5,21.19517250737192,1.5,1.5095241335711949
4000,43,1,2021-07-01,7000.0,6513.2371468654965,23.5,22.759659133626826,1.5,1.3238048182186475
0,0,0,2021-08-01,6500.0,4951.357191343632,21.75,24.32414575987991,1.25,1.138085502866117
7636,68,2,2021-09-01,2909.0,3389.4772358217633,27.75,25.888632386134816,0.75,0.9523661875135723
0,0,0,2021-10-01,2909.0,1827.597280299662,27.75,27.453119012391483,0.75,1.0181698654635039
13000,88,2,2021-11-01,5159.0,5138.962523037248,39.0,38.99826067800359,1.0,1.3863572577905252
33000,138,5,2021-12-01,13409.0,12698.349523323113,73.5,65.60012750391452,2.25,1.754544650117559
5000,38,2,2022-01-01,12750.0,11950.875776605066,66.0,63.31275057212193,2.25,2.1227320424445573
2778,30,2,2022-02-01,13444.5,11203.402029886907,73.5,61.025373640333186,2.75,2.4909194347717047
3000,22,2,2022-03-01,10944.5,10455.92828316876,57.0,58.737996708544344,2.75,2.859106827098742
16584,90,8,2022-04-01,6840.5,9708.454536450481,45.0,56.450619776750045,3.5,3.227294219425776
5734,27,2,2022-05-01,7024.0,8960.980789732559,42.25,54.16324284495755,3.5,3.595481611752799
4591,30,3,2022-06-01,7477.25,8213.50704301463,42.25,51.87586591317063,3.75,3.9636690040798364
4415,62,4,2022-07-01,7831.0,7466.0332962963585,52.25,49.58848898138359,4.25,4.3318563964068275
4511,42,6,2022-08-01,4812.75,6718.55954957832,40.25,47.3011120495928,3.75,4.559461177077775
10492,57,6,2022-09-01,6002.25,5971.085802860296,47.75,45.0137351177969,4.75,4.502336060687446
3996,26,5,2022-10-01,5853.5,5223.612056142141,46.75,42.72635818600787,5.25,4.445210944297152
2992,35,2,2022-11-01,5497.75,4476.1383094243065,40.0,40.43898125421731,4.75,4.388085827906779
2574,67,4,2022-12-01,5013.5,3728.664562706035,46.25,38.151604322426635,4.25,4.330960711516478
1835,22,4,2023-01-01,2849.25,2981.1908159879417,37.5,35.86422739063755,3.75,4.273835595126216
